fecha;metodo;region;sexo;edad;estudios;imagen_massa;imagen_villarruel;imagen_macri;imagen_milei;imagen_bulrich;imagen_cfk;teme;votara_milei;votara_massa;ballotage_votara;P14;P15;general_voto;pondedad;pondestudios;pondedadestudios;pondZonapais;pondedadestudiosZonapais;pondestudios2;pondedadestudiosZonapaisestudios2;pondedad2;pondedadestudiosZonapaisestudios2edad2;pondsexo;pondedadestudiosZonapaisestudios2edad2sexo;pondZonapais2;pondedadestudiosZonapaisestudios2edad2sexoZonapais2;pondvotant;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votant;pondest3;pondedadestudiosZonapaisestudios2edad2sexoZonapais2votantest3;IMAGEN_MASSA;IMAGEN_VILLARRUEL;IMAGEN_MACRI;IMAGEN_MILEI;IMAGEN_BULLRICH;IMAGEN_CFK
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Algo negativo;Muy negativo;Algo positivo;Muy negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.60507985485576;1.08219670860261;1.01894833299725;1.10270253220574;1.02151472734302;1.12642687652661;0.994415194355708;1.1201360013487;1.00657160159832;1.1274970888855;0.923555974764576;1.04130667296987;0.965362198393827;1.00523809902035;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Muy negativo;Algo positivo;Muy negativo;Muy positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.60507985485576;1.08219670860261;1.01894833299725;1.10270253220574;1.02151472734302;1.12642687652661;0.994415194355708;1.1201360013487;1.00657160159832;1.1274970888855;0.923555974764576;1.04130667296987;0.965362198393827;1.00523809902035;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo negativo;Algo positivo;Algo negativo;Muy negativo;Que gane Sergio Massa;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;1.0061214290132;0.504550784497164;1.00657160159832;0.507866491239;0.923555974764576;0.469043132366499;0.994776393869599;0.466593035784847;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo positivo;No sabe/No tiene opinión formada;Muy positivo;Algo positivo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.60507985485576;1.08219670860261;1.01894833299725;1.10270253220574;1.02151472734302;1.12642687652661;0.994415194355708;1.1201360013487;1.00657160159832;1.1274970888855;0.923555974764576;1.04130667296987;0.965362198393827;1.00523809902035;NEGATIVA;POSITIVA;POSITIVA;NS/NC;POSITIVA;POSITIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;0.994415194355708;0.498680330186557;1.00657160159832;0.501957458641461;0.923555974764576;0.463585810005964;0.994776393869599;0.46116422032685;NEGATIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;No sabe // Está indeciso;Juan Schiaretti de  Hacemos por nuestro país;0.55544151265804;0.548705637194426;0.304773889127266;1.60507985485576;0.489186429724217;1.00354176963286;0.490919015365822;1.02151472734302;0.501481004128921;0.994415194355708;0.498680330186557;1.00657160159832;0.501957458641461;0.954383835672466;0.479060084722641;0.994776393869599;0.476557663527254;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Interior PBA;Masculino;24-29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;No sabe/No tiene opinión formada;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Myriam Bregman del Frente de Izquierda;1.47929057718103;0.548705637194426;0.811695078747827;1.60507985485576;1.3028354191837;1.00354176963286;1.30744976210798;1.03020956342626;1.34694724862303;1.0061214290132;1.35519249059;1.00657160159832;1.36409827572719;0.782655680433316;1.06761926416718;0.994776393869599;1.06204244163394;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo positivo;Algo negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;NS/NC;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Muy negativo;Algo negativo;Muy negativo;Algo negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;1.0061214290132;0.336221340533153;0.999644780972787;0.336101908315641;0.923555974764576;0.310408925554686;0.994776393869599;0.308787471588227;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;Algo positivo;Algo negativo;Algo positivo;Muy positivo;Muy negativo;Que gane Sergio Massa;No sabe // Está indeciso;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país iniciará una etapa de crecimiento económico;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.923555974764576;0.306797314055777;0.994776393869599;0.305194725725284;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativo;Muy negativo;Algo positivo;Muy negativo;Algo positivo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;1.21386734889247;0.674232316435038;1.06958926047492;0.721151644724045;1.01894833299725;0.734816266229791;1.02151472734302;0.750625637844941;0.994415194355708;0.746433539545954;0.999644780972787;0.746168392150157;0.923555974764576;0.689128276750755;0.965362198393827;0.665258388219458;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;Presencial;Centro;Masculino;30-49;Nivel Primario, ya sea completo o incompleto;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Juan Schiaretti de  Hacemos por nuestro país;1.48207554241363;1.99424904462305;2.95562773451757;1.06958926047492;3.16130768280181;0.977250595570355;3.08938981579921;0.938351259410849;2.89893282446624;1.0061214290132;2.91667843596524;0.999644780972787;2.91564237628853;0.954383835672466;2.78264195453143;1.04559517198309;2.90951699301565;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Centro;Masculino;16-23;Nivel Secundario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Algo negativo;Algo positivo;Algo negativo;Algo positivo;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;No fue a votar;2.34333245461974;1.21386734889247;2.84449475426295;1.06958926047492;3.0424410406369;1.01894833299725;3.10009022659938;1.07086020326163;3.31976325018561;1.0061214290132;3.34008494526225;0.999644780972787;3.33889848353718;0.125985994933214;0.420654447429432;0.965362198393827;0.406083902134617;NEGATIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Centro;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Algo positivo;Algo positivo;Algo positivo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Votó en blanco;1.48207554241363;1.99424904462305;2.95562773451757;1.06958926047492;3.16130768280181;0.977250595570355;3.08938981579921;0.938351259410849;2.89893282446624;0.994415194355708;2.88274284806574;0.999644780972787;2.88171884295554;0.453170217217346;1.30590915402148;1.04559517198309;1.36545230649338;POSITIVA;NS/NC;POSITIVA;POSITIVA;POSITIVA;POSITIVA
2023-11-19;Presencial;Centro;Masculino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Muy negativo;Algo positivo;Muy negativo;Algo positivo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;No fue a votar;1.48207554241363;1.99424904462305;2.95562773451757;1.06958926047492;3.16130768280181;0.977250595570355;3.08938981579921;0.938351259410849;2.89893282446624;1.0061214290132;2.91667843596524;0.999644780972787;2.91564237628853;0.125985994933214;0.36733010564615;1.04559517198309;0.384078584987653;POSITIVA;NS/NC;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA
2023-11-19;Presencial;Centro;Masculino;16-23;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Votó en blanco;2.34333245461974;0.548705637194426;1.2857997276705;1.06958926047492;1.37527757983795;1.00354176963286;1.38014849620697;1.07086020326163;1.47794609917943;1.0061214290132;1.48699324131089;0.999644780972787;1.48646503301824;0.453170217217346;0.673621681898865;0.994776393869599;0.670102947551727;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Centro;Masculino;30-49;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Muy negativo;Muy negativo;Algo positivo;Algo negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;1.48207554241363;1.99424904462305;2.95562773451757;1.06958926047492;3.16130768280181;0.977250595570355;3.08938981579921;0.938351259410849;2.89893282446624;1.0061214290132;2.91667843596524;0.999644780972787;2.91564237628853;0.923555974764576;2.69275893689806;1.04559517198309;2.81553574373492;NEGATIVA;NS/NC;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;Presencial;Centro;Femenino;30-49;Nivel Primario, ya sea completo o incompleto;Algo negativo;No sabe/No tiene opinión formada;Algo positivo;No sabe/No tiene opinión formada;Algo positivo;Muy negativo;Que gane Sergio Massa;Nunca lo votaría;Nunca lo votaría;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;1.48207554241363;1.99424904462305;2.95562773451757;1.06958926047492;3.16130768280181;0.977250595570355;3.08938981579921;0.938351259410849;2.89893282446624;0.994415194355708;2.88274284806574;0.999644780972787;2.88171884295554;0.923555974764576;2.66142865500325;1.04559517198309;2.78277695224885;NEGATIVA;NS/NC;POSITIVA;NS/NC;POSITIVA;NEGATIVA
2023-11-19;Presencial;Centro;Femenino;16-23;Nivel Secundario, ya sea completo o incompleto;Algo positivo;No sabe/No tiene opinión formada;Algo negativo;Algo negativo;Algo negativo;Algo negativo;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Votó en blanco;2.34333245461974;1.21386734889247;2.84449475426295;1.06958926047492;3.0424410406369;1.01894833299725;3.10009022659938;1.07086020326163;3.31976325018561;0.994415194355708;3.30122301764826;0.999644780972787;3.30005036041932;0.453170217217346;1.4954845386594;0.965362198393827;1.44368424190422;POSITIVA;NS/NC;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
2023-11-19;Presencial;Centro;Masculino;30-49;Nivel Primario, ya sea completo o incompleto;Algo positivo;Algo negativo;Algo negativo;Algo positivo;Algo negativo;Algo positivo;Las dos posibilidades me dan el mismo miedo;No sabe // Está indeciso;No sabe // Está indeciso;Votará en blanco;El país entrará en una crisis económica similar a la de Venezuela;El país no tendrá muchos cambios respecto de la actualidad;Javier Milei de la Libertad Avanza;1.48207554241363;1.99424904462305;2.95562773451757;1.06958926047492;3.16130768280181;0.977250595570355;3.08938981579921;0.938351259410849;2.89893282446624;1.0061214290132;2.91667843596524;0.999644780972787;2.91564237628853;1.45204051898392;4.2336308692375;1.04559517198309;4.42666399683331;POSITIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativo;Algo negativo;Algo negativo;Algo negativo;Algo positivo;Algo negativo;Las dos posibilidades me dan el mismo miedo;No sabe // Está indeciso;No sabe // Está indeciso;Votará en blanco;No sabe // Está indeciso;No sabe // Está indeciso;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;1.0061214290132;0.336221340533153;0.999644780972787;0.336101908315641;0.923555974764576;0.310408925554686;0.994776393869599;0.308787471588227;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Algo negativo;Algo positivo;Algo negativo;Muy positivo;Muy negativo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país entrará en una crisis económica, social y política;Patricia Bullrich de Juntos por el cambio;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;1.0061214290132;0.336221340533153;0.999644780972787;0.336101908315641;0.923555974764576;0.310408925554686;0.994776393869599;0.308787471588227;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA;POSITIVA;NEGATIVA
2023-11-19;IVR;Centro;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positivo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Muy negativo;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;El país no tendrá muchos cambios respecto de la actualidad;El país no tendrá muchos cambios respecto de la actualidad;Juan Schiaretti de  Hacemos por nuestro país;0.55544151265804;0.548705637194426;0.304773889127266;1.06958926047492;0.325982878683697;1.00354176963286;0.327137434944252;1.02151472734302;0.334175707660772;0.994415194355708;0.332309401282443;0.999644780972787;0.332191358660186;0.954383835672466;0.317038063055356;0.994776393869599;0.315381981085609;POSITIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA;NEGATIVA
